step,time,dt,maps,lines,max_per_line,rejected,rejected_pct,truncated,drawn,maps_per_sec
285,4.552927342e-06,1.584291018e-08,597,307200,2,284004,99.79023264,0,284601,37682470784.5437
286,4.568770252e-06,1.582936962e-08,564,307200,2,283983,99.80179021,0,284547,35629972231.32629
287,4.584599622e-06,1.581676439e-08,611,307200,2,283873,99.78522518,0,284484,38629898311.33218
288,4.600416386e-06,1.58051386e-08,610,307200,2,283831,99.78554428,0,284441,38595042754.0066
289,4.616221525e-06,1.57943576e-08,571,307200,2,283810,99.79921303,0,284381,36152150942.81517
290,4.632015883e-06,1.578457577e-08,657,307200,2,283634,99.76889877,0,284291,41622911478.47554
291,4.647800458e-06,1.577579157e-08,611,307200,2,283626,99.78503854,0,284237,38730227721.94245
292,4.66357625e-06,1.576805463e-08,612,307200,2,283577,99.78465036,0,284189,38812650917.35669
293,4.679344305e-06,1.576122524e-08,593,307200,2,283574,99.79131989,0,284167,37623978527.69979
294,4.69510553e-06,1.575531889e-08,620,307200,2,283499,99.78178158,0,284119,39351789978.27317
295,4.710860849e-06,1.575033506e-08,598,307200,2,283514,99.78951963,0,284112,37967446262.06067
296,4.726611184e-06,1.574627472e-08,612,307200,2,283462,99.78456318,0,284074,38866335744.966606
297,4.742357459e-06,1.574312616e-08,619,307200,2,283403,99.78205914,0,284022,39318747351.00262
298,4.758100585e-06,1.574106123e-08,623,307200,2,283373,99.78063071,0,283996,39578017701.41517
299,4.773841646e-06,1.573971227e-08,649,307200,2,283285,99.77142575,0,283934,41233282341.31691
300,4.789581358e-06,1.573907444e-08,575,307200,2,283298,99.79744463,0,283873,36533279144.97112
301,4.805320433e-06,1.574016856e-08,577,307200,2,283285,99.79673221,0,283862,36657803110.59134
302,4.821060601e-06,1.574136342e-08,607,307200,2,283235,99.78614863,0,283842,38560827534.72189
303,4.836801965e-06,1.574216066e-08,617,307200,2,283223,99.78262401,0,283840,39194111489.90268
304,4.852544125e-06,1.574274752e-08,597,307200,2,283231,99.78966134,0,283828,37922224137.91211
305,4.868286873e-06,1.57434683e-08,627,307200,2,283190,99.779083,0,283817,39826040110.86935
306,4.884030341e-06,1.574462301e-08,622,307200,2,283182,99.78083466,0,283804,39505550536.519325
307,4.899774964e-06,1.574634487e-08,600,307200,2,283191,99.7885768,0,283791,38104080975.841095
308,4.915521309e-06,1.574870707e-08,563,307200,2,271685,99.79320326,0,272248,35748966407.0563
309,4.931270016e-06,1.575174603e-08,608,307200,2,271611,99.77665042,0,272219,38598895566.37296
310,4.947021762e-06,1.575549383e-08,587,307200,2,271622,99.78435687,0,272209,37256845538.04938
311,4.962777256e-06,1.575994627e-08,579,307200,2,271613,99.78728251,0,272192,36738703932.14227
312,4.978537202e-06,1.576506527e-08,590,307200,2,271594,99.78323487,0,272184,37424519968.3845
313,4.994302267e-06,1.57707508e-08,580,307200,2,271614,99.78691668,0,272194,36776942794.6322
314,5.010073018e-06,1.577937918e-08,618,307200,2,271523,99.77291184,0,272141,39165038937.8627
315,5.025852397e-06,1.578683285e-08,594,307200,2,271551,99.781734,0,272145,37626293104.12949
316,5.04163923e-06,1.579404418e-08,611,307200,2,271524,99.77547908,0,272135,38685468587.818016
317,5.057433274e-06,1.580114452e-08,609,307200,2,271473,99.77617042,0,272082,38541511928.403015
318,5.073234419e-06,1.580812195e-08,542,307200,2,271545,99.80079901,0,272087,34286172748.05373
319,5.089042541e-06,1.581506854e-08,578,307200,2,271551,99.78760073,0,272129,36547423018.62955
320,5.104857609e-06,1.582212646e-08,618,307200,2,271498,99.77289097,0,272116,39059225165.61658
321,5.120679736e-06,1.582939042e-08,604,307200,2,271505,99.77803013,0,272109,38156870477.896774
322,5.136509126e-06,1.583692907e-08,565,307200,2,271536,99.79235651,0,272101,35676108512.11573
323,5.152346055e-06,1.584474041e-08,588,307200,2,271500,99.78389345,0,272088,37110106242.504234
324,5.168190796e-06,1.583746259e-08,593,307200,2,271446,99.78201655,0,272039,37442866660.62458
325,5.184028258e-06,1.581756652e-08,621,307200,2,271363,99.77167775,0,271984,39260147837.203476
326,5.199845825e-06,1.579827571e-08,633,307200,2,271285,99.76720923,0,271918,40067663814.68602
327,5.215644101e-06,1.578009548e-08,589,307200,2,271267,99.78334118,0,271856,37325502925.28395
328,5.231424196e-06,1.576310501e-08,573,307200,2,271229,99.78918477,0,271802,36350706262.281006
329,5.247187301e-06,1.57470251e-08,549,307200,2,271193,99.79797013,0,271742,34863728006.63155
330,5.262934326e-06,1.573169479e-08,574,307200,2,271102,99.78871892,0,271676,36486850759.70763
331,5.278666021e-06,1.571665763e-08,593,307200,2,270985,99.78164653,0,271578,37730668565.82025
332,5.294382679e-06,1.570157573e-08,561,307200,2,270978,99.79339984,0,271539,35728898146.70849
333,5.310084254e-06,1.56861109e-08,584,307200,2,270942,99.78491931,0,271526,37230388317.60395
334,5.325770365e-06,1.567010725e-08,607,307200,2,270867,99.77640584,0,271474,38736173933.97228
335,5.341440472e-06,1.565330284e-08,549,307200,3,270888,99.79774312,0,271437,35072470366.899254
336,5.357093775e-06,1.563554528e-08,583,307200,2,270820,99.78519029,0,271403,37286835192.48521
337,5.372729321e-06,1.561680281e-08,567,307200,3,270775,99.79103862,0,271342,36307047409.02084
338,5.388346123e-06,1.559691391e-08,585,307200,2,259267,99.77487185,0,259852,37507419953.43873
339,5.403943037e-06,1.557606971e-08,551,307200,2,259166,99.787846,0,259717,35374777479.729195
340,5.419519107e-06,1.55546822e-08,596,307200,2,259033,99.77044167,0,259629,38316436963.270134
341,5.435073789e-06,1.55330173e-08,590,307200,2,258981,99.77270188,0,259571,37983605413.22515
342,5.450606807e-06,1.551131538e-08,565,307200,2,258955,99.78229038,0,259520,36425021744.3519
343,5.466118122e-06,1.549024828e-08,577,307200,2,258885,99.77761676,0,259462,37249241559.60656
344,5.48160837e-06,1.546937839e-08,544,307200,2,258821,99.79025697,0,259365,35166248202.42696
345,5.497077749e-06,1.544921185e-08,565,307200,2,258730,99.78210147,0,259295,36571444905.13281
346,5.51252696e-06,1.542977488e-08,600,307200,2,258680,99.76858994,0,259280,38885855734.53292
347,5.527956735e-06,1.541095387e-08,580,307200,2,258605,99.77622162,0,259185,37635567849.506516
348,5.543367689e-06,1.539268552e-08,567,307200,2,258535,99.78116726,0,259102,36835677521.202286
349,5.558760375e-06,1.537497735e-08,569,307200,2,258476,99.78034704,0,259045,37008184600.6752
350,5.574135352e-06,1.535785297e-08,593,307200,2,258371,99.77101064,0,258964,38612168065.312584
351,5.589493205e-06,1.534133621e-08,554,307200,2,258321,99.7859971,0,258875,36111587179.66718
352,5.604834541e-06,1.532544152e-08,599,307200,2,258283,99.76862045,0,258882,39085333966.93944
353,5.620159983e-06,1.530964475e-08,567,307200,2,258284,99.78095507,0,258851,37035477260.17613
354,5.635469628e-06,1.52933328e-08,588,307200,2,258251,99.77283176,0,258839,38448126885.723694
355,5.65076296e-06,1.527656053e-08,558,307200,2,258253,99.78439865,0,258811,36526546594.320335
356,5.666039521e-06,1.525936143e-08,564,307200,2,258214,99.78205257,0,258778,36960917570.97859
357,5.681298882e-06,1.524177008e-08,601,307200,2,258120,99.76770343,0,258721,39431115732.98316
358,5.696540652e-06,1.522381171e-08,585,307200,2,258107,99.77386235,0,258692,38426644466.16438
359,5.711764464e-06,1.520557574e-08,556,307200,2,246722,99.77515185,0,247278,36565534216.33215
360,5.72697004e-06,1.518697963e-08,589,307200,2,246559,99.76168126,0,247148,38783221835.40059
361,5.742157019e-06,1.516804923e-08,553,307200,2,246553,99.7762094,0,247106,36458215002.77396
362,5.757325069e-06,1.514890342e-08,561,307200,2,246478,99.77291035,0,247039,37032383430.430504
363,5.772473972e-06,1.512965265e-08,509,307200,2,246416,99.79386453,0,246925,33642543670.690285
364,5.787603625e-06,1.511039519e-08,522,307200,2,246351,99.78855525,0,246873,34545754325.83375
365,5.80271402e-06,1.509120867e-08,556,307200,2,246244,99.77471637,0,246800,36842642107.605286
366,5.817805229e-06,1.507180372e-08,568,307200,2,246184,99.76980936,0,246752,37686265728.51892
367,5.832877032e-06,1.505251427e-08,587,307200,2,246074,99.76202156,0,246661,38996807408.44101
368,5.847929547e-06,1.503314241e-08,541,307200,2,246049,99.78060749,0,246590,35987153267.44517
369,5.862962689e-06,1.501390035e-08,516,307200,2,246002,99.79068466,0,246518,34368151377.79971
370,5.877976589e-06,1.499506547e-08,539,307200,2,245945,99.78132455,0,246484,35945158164.08769
371,5.892971655e-06,1.497389583e-08,532,307200,2,245887,99.78410756,0,246419,35528496126.849304
372,5.907945551e-06,1.494894386e-08,542,307200,2,245740,99.77992708,0,246282,36256741952.87264
373,5.922894495e-06,1.492428388e-08,582,307200,2,245642,99.76362987,0,246224,38996845991.38032
374,5.937818778e-06,1.490007166e-08,551,307200,2,245640,99.77619003,0,246191,36979687921.8499
375,5.95271885e-06,1.487657501e-08,550,307200,2,245600,99.77655901,0,246150,36970875327.84201
376,5.967595425e-06,1.485347579e-08,570,307200,2,245519,99.76837648,0,246089,38374856367.54116
377,5.982448901e-06,1.483076155e-08,560,307200,2,245502,99.77241508,0,246062,37759355654.936005
378,5.997279662e-06,1.48078212e-08,565,307200,2,245476,99.77036348,0,246041,38155512034.41057
379,6.012087484e-06,1.478543453e-08,546,307200,2,245442,99.77803795,0,245988,36928234939.06472
380,6.026872918e-06,1.476486866e-08,508,307200,2,234154,99.78351842,0,234662,34405995183.434296
381,6.041637787e-06,1.474603288e-08,560,307200,2,234036,99.76129175,0,234596,37976315701.79979
382,6.05638382e-06,1.472758328e-08,521,307200,2,233993,99.77783842,0,234514,35375797243.49724
383,6.071111403e-06,1.470857456e-08,538,307200,2,233941,99.77055515,0,234479,36577303790.06897
384,6.085819978e-06,1.468891937e-08,540,307200,2,233889,99.76965307,0,234429,36762404803.0975
385,6.100508897e-06,1.46691626e-08,528,307200,2,233827,99.77470077,0,234355,35993874660.57538
386,6.115178059e-06,1.464983901e-08,506,307200,2,233789,99.78403295,0,234295,34539628705.44882
387,6.129827898e-06,1.463127574e-08,545,307200,2,233618,99.76725614,0,234163,37248973342.08807
388,6.144459174e-06,1.461363286e-08,532,307200,2,233526,99.77270591,0,234058,36404363315.857925
389,6.159072807e-06,1.459695397e-08,527,307200,2,233449,99.77476322,0,233976,36103422747.17744
390,6.173669761e-06,1.458113804e-08,559,307200,2,233366,99.76103452,0,233925,38337199638.77387
391,6.188250899e-06,1.456597215e-08,522,307200,2,233310,99.7767628,0,233832,35836948926.19989
392,6.202816871e-06,1.45514364e-08,550,307200,3,233220,99.76472601,0,233770,37796955907.3907
393,6.217368308e-06,1.453749335e-08,516,307200,2,233187,99.77920694,0,233703,35494427242.5067
394,6.231905801e-06,1.452430271e-08,545,307200,2,233068,99.76670819,0,233613,37523315981.61796
395,6.246430104e-06,1.451077613e-08,546,307200,3,233043,99.76625612,0,233589,37627208573.02621
396,6.26094088e-06,1.449814998e-08,537,307200,2,233026,99.77008345,0,233563,37039208501.82845
397,6.27543903e-06,1.448603371e-08,559,307200,2,232988,99.76064775,0,233547,38588892666.60418
398,6.289925064e-06,1.447428249e-08,551,307200,2,232990,99.76406712,0,233541,38067517362.651665
399,6.304399346e-06,1.446283381e-08,584,307200,2,232966,99.74994648,0,233550,40379361864.492035
400,6.31886218e-06,1.445166741e-08,517,307200,2,233038,99.77863886,0,233555,35774418641.98008
401,6.333313847e-06,1.444076785e-08,559,307200,2,232965,99.76062418,0,233524,38709852952.86774
402,6.347754615e-06,1.443017806e-08,548,307200,2,232936,99.76529441,0,233484,37975969369.29273
403,6.362184793e-06,1.441995775e-08,533,307200,2,232965,99.77173252,0,233498,36962660310.152435
404,6.376604751e-06,1.440995488e-08,574,307200,2,232936,99.75418612,0,233510,39833573719.0039
405,6.391014706e-06,1.440031558e-08,516,307200,2,232954,99.77898659,0,233470,35832548053.089264
406,6.405415021e-06,1.439097236e-08,568,307200,2,232880,99.756691,0,233448,39469188446.13777
407,6.419805994e-06,1.438146838e-08,521,307200,2,232882,99.77678093,0,233403,36227176963.69193
408,6.434187462e-06,1.437215085e-08,517,307200,2,221755,99.7674021,0,222272,35972347173.07465
409,6.448559613e-06,1.43630247e-08,515,307200,2,221672,99.76821326,0,222187,35855957276.18571
410,6.462922638e-06,1.435400752e-08,519,307200,2,221643,99.76638669,0,222162,36157149790.87596
411,6.477276645e-06,1.434499958e-08,493,307200,1,221644,99.77806489,0,222137,34367376398.347725
412,6.491621645e-06,1.433592825e-08,540,307200,2,221589,99.75689802,0,222129,37667599236.20572
413,6.505957573e-06,1.432673776e-08,523,307200,2,221612,99.76455759,0,222135,36505170176.29839
414,6.520284311e-06,1.431740154e-08,562,307200,2,221521,99.74694146,0,222083,39252932763.66404
415,6.534601712e-06,1.429977715e-08,472,307200,2,221554,99.78741229,0,222026,33007507393.21836
416,6.548901489e-06,1.427873599e-08,527,307200,2,221406,99.76254095,0,221933,36908028859.77304
417,6.563180225e-06,1.425840569e-08,523,307200,2,221288,99.76421368,0,221811,36680117775.49584
418,6.577438631e-06,1.423869173e-08,518,307200,2,221229,99.76640045,0,221747,36379746806.97719
419,6.591677323e-06,1.421970681e-08,546,307200,2,221112,99.75367458,0,221658,38397416156.00864
420,6.60589703e-06,1.420147906e-08,502,307200,2,221048,99.77341458,0,221550,35348430813.37473
421,6.620098509e-06,1.418404978e-08,513,307200,2,220996,99.7684067,0,221509,36167385757.72257
422,6.634282559e-06,1.41675052e-08,496,307200,2,220956,99.7760237,0,221452,35009692461.59161
423,6.648450064e-06,1.415167686e-08,537,307200,2,220842,99.75742957,0,221379,37946033202.456825
424,6.662601741e-06,1.413644977e-08,502,307200,2,220780,99.77314016,0,221282,35511037648.59909
425,6.67673819e-06,1.412179091e-08,493,307200,2,220812,99.77723052,0,221305,34910586280.58953
426,6.690859981e-06,1.410765393e-08,481,307200,2,220780,99.78260968,0,221261,34094967340.895073
427,6.704967635e-06,1.409374272e-08,538,307200,2,220698,99.75682077,0,221236,38172968720.12149
428,6.719061378e-06,1.407984425e-08,529,307200,2,220653,99.76083045,0,221182,37571438334.625046
429,6.733141222e-06,1.406606586e-08,475,307200,2,220701,99.7852389,0,221176,33769214841.426884
430,6.747207288e-06,1.405253768e-08,471,307200,2,220666,99.78700986,0,221137,33517077891.94129
431,6.761259826e-06,1.403934824e-08,545,307200,2,220590,99.75354422,0,221135,38819465881.41616
432,6.775299174e-06,1.402660923e-08,523,307200,2,220615,99.7634961,0,221138,37286274353.56307
433,6.789325783e-06,1.401430776e-08,529,307200,2,220588,99.76076014,0,221117,37747137358.42776
434,6.803340091e-06,1.400236697e-08,548,307200,2,220556,99.75215283,0,221104,39136240406.64605
435,6.817342458e-06,1.39909997e-08,485,307200,2,220546,99.78057377,0,221031,34665142620.2232
436,6.831333458e-06,1.398036375e-08,506,307200,2,220515,99.77106248,0,221021,36193621929.18622
437,6.845313821e-06,1.397053349e-08,538,307200,2,220446,99.75654346,0,220984,38509624588.4308
438,6.859284355e-06,1.396135247e-08,534,307200,2,220461,99.75836557,0,220995,38248443418.89178
439,6.873245707e-06,1.395279189e-08,531,307200,2,220435,99.75969154,0,220966,38056899593.017586
440,6.887198499e-06,1.394484281e-08,550,307200,2,209304,99.73791303,0,209854,39441104320.34336
441,6.901143342e-06,1.393747331e-08,505,307200,2,209262,99.7592567,0,209767,36233253242.3698
442,6.915080815e-06,1.393060885e-08,466,307200,1,209278,99.7778244,0,209744,33451517088.57291
443,6.929011424e-06,1.392425043e-08,497,307200,2,209235,99.76303092,0,209732,35693124200.72583
444,6.942935675e-06,1.39183578e-08,528,307200,2,209172,99.74821173,0,209700,37935509891.83508
445,6.956854032e-06,1.391294427e-08,518,307200,2,209135,99.75292507,0,209653,37231515482.81161
446,6.970766977e-06,1.390798412e-08,464,307200,2,209179,99.77867136,0,209643,33362131851.49941
447,6.984674961e-06,1.390336845e-08,523,307200,2,209107,99.75051281,0,209630,37616783434.952415
448,6.998578329e-06,1.389897756e-08,514,307200,2,209050,99.75472887,0,209564,36981137481.5976
449,7.012477307e-06,1.389470327e-08,506,307200,2,209070,99.75856014,0,209576,36416754655.89126
450,7.02637201e-06,1.389044462e-08,496,307200,3,209056,99.76330457,0,209552,35708000252.62258
451,7.040262455e-06,1.3886058e-08,460,307200,3,209074,99.78046522,0,209534,33126752027.105175
452,7.054148513e-06,1.388144797e-08,509,307200,2,208988,99.75703709,0,209497,36667644549.76378
453,7.068029961e-06,1.387660614e-08,567,307200,2,219847,99.74275681,0,220414,40860134983.98536
454,7.081906567e-06,1.387150552e-08,555,307200,2,219812,99.74814741,0,220367,40010076714.4416
455,7.095778072e-06,1.386611192e-08,576,307200,2,219747,99.73856565,0,220323,41540123383.051414
456,7.109644184e-06,1.385546088e-08,575,307200,2,219712,99.73897688,0,220287,41499882608.01903
457,7.123499645e-06,1.384387341e-08,563,307200,2,219674,99.7443663,0,220237,40667809024.69983
458,7.137343519e-06,1.383293124e-08,568,307200,2,219609,99.74202573,0,220177,41061434496.0772
459,7.15117645e-06,1.382253794e-08,561,307200,2,219551,99.74512975,0,220112,40585889685.03131
460,7.164998988e-06,1.381196771e-08,547,307200,2,219507,99.75142465,0,220054,39603336141.88561
461,7.178810955e-06,1.380108766e-08,563,307200,2,219387,99.74403273,0,219950,40793886240.70228
462,7.192612043e-06,1.379038739e-08,563,307200,2,219375,99.74401877,0,219938,40825539129.39787
463,7.20640243e-06,1.378026537e-08,520,307200,2,219391,99.76354071,0,219911,37735122367.966415
464,7.220182696e-06,1.375587201e-08,605,307200,2,219291,99.72486994,0,219896,43981217589.1276
465,7.233938568e-06,1.372900608e-08,547,307200,3,219322,99.7512155,0,219869,39842651158.61905
466,7.247667574e-06,1.37028598e-08,586,307200,2,219268,99.73345948,0,219854,42764795710.74645
467,7.261370434e-06,1.367986299e-08,453,307200,2,208444,99.78314672,0,208897,33114366739.72127
468,7.275050297e-06,1.366028348e-08,535,307200,2,208345,99.74387208,0,208880,39164633792.79739
469,7.28871058e-06,1.364323044e-08,477,307200,2,208369,99.77160204,0,208846,34962394141.016945
470,7.302353811e-06,1.362794404e-08,490,307200,2,208348,99.76536837,0,208838,35955533612.5375
471,7.315981755e-06,1.361377054e-08,490,307200,2,208273,99.76528408,0,208763,35992967456.02413
